NRO,UMP,SUBMUESTRA,AMBITO,MACROREGION,DOMINIOGEO,SEXO,EDAD,GEDAD,NSE1,NSEGRUP,NIVEDU,PESO,P81,P82A,P82B,P82C,P82D,P82E,P82F,P83,P84,P85A,P85B,P85C,P85D,P85E,P85F,P85G,P85H,P85I,P85J,P85K,P85L,P86A,P86B,P86C,P86D,P86E,P86F,P86G,P87
1685,337,3,3,4,2,2,63,3,4,3,3,.180426221115492,3,3,2,2,4,2,3,4,4,2,3,4,4,3,2,4,3,2,3,4,3,3,3,3,4,3,2,3,4
1686,338,3,3,2,2,2,30,2,4,3,4,.165704852209833,1,1,1,2,4,7,4,1,3,2,3,3,8,3,1,3,2,4,3,2,2,1,1,4,8,8,4,8,3
1687,338,3,3,2,2,2,32,2,3,2,6,.165704852209833,1,1,2,4,4,4,4,2,8,1,2,3,3,2,4,3,2,2,8,3,2,1,3,4,8,4,8,8,4
1688,338,3,3,2,2,1,40,2,3,2,6,.165704852209833,8,1,1,4,4,4,4,8,8,3,8,8,2,1,3,8,8,2,3,2,8,1,2,4,8,4,2,8,8
1689,338,3,3,2,2,1,37,2,4,3,5,.165704852209833,1,1,1,2,4,4,4,2,8,2,1,3,3,2,2,1,3,8,8,2,8,2,3,4,8,4,4,4,4
1690,338,3,3,2,2,1,60,3,3,2,4,.165704852209833,8,1,1,4,4,4,4,2,8,1,2,2,1,1,2,8,8,2,3,2,2,2,4,4,4,3,2,2,4
1691,339,3,3,2,2,2,48,3,4,3,4,.165704852209833,1,1,2,2,1,2,4,2,8,3,3,2,3,2,3,3,8,4,4,8,8,1,1,4,8,8,4,8,4
1692,339,3,3,2,2,2,77,3,5,3,4,.165704852209833,8,8,4,8,8,8,8,2,8,4,8,3,4,8,3,8,8,3,8,8,4,3,3,4,8,4,4,4,3
1693,339,3,3,2,2,2,26,1,5,3,5,.165704852209833,6,1,2,4,4,4,4,1,1,2,4,3,2,3,2,2,2,4,8,2,3,2,3,4,8,4,4,4,3
1694,339,3,3,2,2,1,36,2,4,3,5,.165704852209833,1,1,1,4,4,4,4,2,2,2,2,2,3,2,2,3,2,1,3,2,2,1,2,4,4,4,4,4,3
1695,339,3,3,2,2,1,25,1,4,3,5,.165704852209833,8,1,1,4,4,4,4,2,1,2,3,4,2,4,3,3,4,3,4,3,3,1,1,8,3,8,8,2,4
1696,340,3,3,2,2,1,54,3,4,3,4,.165704852209833,3,4,4,4,4,4,4, ,8,2,1,1,1,1,1,1,8,3,8,8,9,3,4,4,4,4,4,4,3
1697,340,3,3,2,2,1,65,3,4,3,5,.165704852209833,3,3,2,4,4,4,4,2,5,2,1,1,1,1,8,8,2,8,8,8,3,4,4,4,4,4,4,4,3
1698,340,3,3,2,2,2,28,1,4,3,6,.165704852209833,1,2,2,2,4,7,4,8,8,2,3,8,1,1,2,8,2,8,3,3,3,2,4,4,9,2,1,1,2
1699,340,3,3,2,2,1,23,1,4,3,5,.165704852209833,2,2,2,3,7,2,4,8,6,2,4,8,1,1,2,2,1,2,8,8,2,2,4,3,2,2,3,3,3
1700,340,3,3,2,2,2,59,3,4,3,6,.165704852209833,2,2,2,2,8,7,4,2,6,2,4,4,2,2,1,2,2,4,8,2,2,2,1,3,9,3,2,4,3
1701,341,3,3,2,2,2,47,3,4,3,6,.165704852209833,3,1,2,2,2,3,3,2,3,3,2,3,2,1,3,2,3,3,2,3,2,3,2,1,3,3,3,3,3
1702,341,3,3,2,2,1,49,3,5,3,3,.165704852209833,8,1,1,2,2,2,2,3,5,3,2,1,3,2,4,3,2,2,4,3,3,2,1,3,2,3,2,3,2
1703,341,3,3,2,2,1,29,1,4,3,6,.165704852209833,6,1,1,2,1,3,4,2,6,2,1,2,2,1,3,2,4,3,2,4,3,2,1,3,2,2,1,2,2
1704,341,3,3,2,2,2,26,1,5,3,6,.165704852209833,8,2,2,2,1,3,3,2,5,2,2,1,2,1,3,2,3,3,2,3,2,3,2,4,3,2,4,3,3
1705,341,3,3,2,2,1,63,3,5,3,2,.165704852209833,8,2,2,3,3,3,3,2,6,3,2,3,4,3,8,3,3,2,8,4,3,3,2,4,3,4,3,4,2
1706,342,3,3,2,2,2,63,3,4,3,8,.165704852209833,2,2,3,3,2,7,4,3,6,2,3,4,2,2,3,2,2,9,2,3,2,2,2,9,9,3,3,4,3
1707,342,3,3,2,2,1,75,3,4,3,3,.165704852209833,1,1,2,2,7,7,4,3,5,2,3,4,1,2,2,2,2,3,3,3,2,1,3,3,9,2,3,8,3
1708,342,3,3,2,2,2,52,3,4,3,6,.165704852209833,2,2,2,2,3,7,4,3,5,2,8,3,1,2,2,2,2,3,3,1,1,2,4,4,9,1,1,2,2
1709,342,3,3,2,2,2,28,1,4,3,6,.165704852209833,8,2,3,2,3,4,4,2,5,2,2,4,1,1,2,2,2,3,2,3,2,2,1,2,2,2,3,2,2
1710,342,3,3,2,2,1,32,2,4,3,6,.165704852209833,2,2,1,2,7,3,4,2,5,2,8,2,1,1,2,2,3,2,4,3,2,2,3,4,3,3,4,3,3
1711,343,3,3,2,2,1,59,3,4,3,3,.165704852209833,1,4,2,4,4,4,4,8,4,2,1,1,1,1,3,8,3,8,8,8,8,4,8,8,8,4,4,4,4
1712,343,3,3,2,2,2,39,2,4,3,5,.165704852209833,2,4,4,4,4,4,4, ,6,2,2,2,1,1,2,2,2,8,8,3,3,4,4,4,4,4,4,2,3
1713,343,3,3,2,2,2,41,2,4,3,5,.165704852209833,2,4,3,4,4,4,4,2,8,2,1,1,2,2,8,3,3,8,8,3,3,4,4,4,4,4,4,2,3
1714,343,3,3,2,2,1,18,1,5,3,6,.165704852209833,1,4,2,4,4,4,4,2,8,2,1,1,2,2,3,2,2,2,8,3,3,2,4,4,4,4,4,2,2
1715,343,3,3,2,2,1,32,2,4,3,5,.165704852209833,2,4,3,4,4,4,4,2,8,8,1,1,1,1,3,8,4,8,8,8,8,3,4,4,4,4,4,4,2
1716,344,3,3,2,2,1,25,1,3,2,6,.165704852209833,2,1,1,2,2,2,2,2,5,2,1,2,3,2,1,3,2,3,2,3,1,2,2,4,3,2,4,4,2
1717,344,3,3,2,2,1,57,3,3,2,6,.165704852209833,2,2,1,3,2,4,3,2,5,3,2,2,2,1,3,2,4,3,2,3,2,3,1,3,2,3,2,3,2
1718,344,3,3,2,2,2,18,1,4,3,5,.165704852209833,4,3,4,3,8,4,3,3,4,2,4,4,2,3,3,4,4,3,4,2,3,8,3,4,8,3,4,3,4
1719,344,3,3,2,2,2,43,2,5,3,6,.165704852209833,2,3,8,3,4,2,3,3,4,2,4,3,2,4,3,4,4,4,4,3,3,3,4,2,3,3,4,4,2
1720,344,3,3,2,2,2,61,3,5,3,6,.165704852209833,2,2,4,3,8,4,3,3,4,2,4,3,4,3,2,4,3,4,2,8,3,2,3,4,3,8,2,4,3
1721,345,3,3,2,2,2,35,2,3,2,6,.165704852209833,6,1,1,2,3,2,2,2,5,3,3,2,2,3,2,3,3,2,3,3,2,2,2,1,3,3,3,3,2
1722,345,3,3,2,2,1,35,2,4,3,6,.165704852209833,6,3,2,4,3,4,3,2,5,4,3,4,4,2,8,4,4,2,8,4,3,4,3,3,3,4,4,4,4
1723,345,3,3,2,2,1,41,2,4,3,6,.165704852209833,1,4,2,4,3,3,4,3,3,2,8,3,4,3,8,2,3,4,3,8,2,2,3,4,8,3,4,2,3
1724,345,3,3,2,2,2,25,1,5,3,4,.165704852209833,3,3,4,2,3,7,4,3,3,2,4,3,3,4,2,4,3,4,2,8,3,4,8,3,4,8,2,4,4
1725,345,3,3,2,2,1,19,1,3,2,6,.165704852209833,3,4,2,3,8,4,3,3,5,3,4,2,3,4,2,4,3,4,4,2,4,3,4,8,3,4,2,4,4
1726,346,3,3,2,2,1,35,2,3,2,8,.165704852209833,6,4,3,4,4,3,4,2,4,1,2,2,1,1,2,2,8,8,3,3,2,2,2,2,2,4,3,3,3
1727,346,3,3,2,2,2,30,2,3,2,8,.165704852209833,5,2,4,4,4,7,4,3,5,1,3,3,1,1,1,1,1,3,2,1,3,1,1,1,4,4,2,2,3
1728,346,3,3,2,2,1,53,3,3,2,5,.165704852209833,6,4,4,4,4,4,4, ,8,2,8,8,2,2,8,8,2,8,8,2,3,4,4,4,4,4,4,4,2
1729,346,3,3,2,2,1,60,3,3,2,4,.165704852209833,8,4,4,4,4,4,4, ,8,2,8,8,2,2,8,8,2,8,8,2,3,4,4,4,4,4,4,4,3
1730,346,3,3,2,2,2,46,3,4,3,6,.165704852209833,6,4,3,4,7,4,4,2,5,1,2,2,2,2,3,8,8,8,3,3,3,4,4,4,4,4,4,4,3
1731,347,3,3,2,2,1,50,3,4,3,8,.165704852209833,2,4,2,4,4,4,4,2,5,3,2,2,2,2,3,3,2,2,8,2,2,2,2,4,4,2,2,2,3
1732,347,3,3,2,2,2,41,2,5,3,6,.165704852209833,2,4,4,4,4,7,4, ,5,3,2,2,2,2,3,3,2,2,3,3,3,2,2,2,4,2,2,2,3
1733,347,3,3,2,2,2,69,3,5,3,6,.165704852209833,1,4,4,4,4,7,4, ,5,2,3,3,2,2,2,8,3,8,8,3,3,2,2,4,4,2,2,8,4
1734,347,3,3,2,2,2,20,1,5,3,5,.165704852209833,1,4,4,4,4,7,4, ,4,3,2,8,2,2,3,3,2,8,8,2,2,4,4,4,4,2,2,2,3
1735,347,3,3,2,2,1,18,1,5,3,6,.165704852209833,1,4,2,4,4,7,4,2,5,2,3,2,2,2,8,3,3,8,8,3,3,4,3,4,4,2,2,2,3
1736,348,3,3,2,2,2,56,3,5,3,2,.165704852209833,8,4,4,4,4,7,4, ,8,8,8,8,2,2,2,2,2,8,8,8,8,4,4,4,4,4,3,8,4
1737,348,3,3,2,2,1,19,1,5,3,6,.165704852209833,3,4,4,4,4,4,4, ,6,8,2,8,2,2,8,8,3,8,8,3,3,4,3,4,3,3,2,2,3
1738,348,3,3,2,2,1,50,3,5,3,4,.165704852209833,1,4,4,4,4,7,4, ,6,8,2,8,2,2,2,2,2,3,2,3,3,4,4,4,4,3,3,4,4
1739,348,3,3,2,2,1,65,3,3,2,7,.165704852209833,5,4,4,4,4,4,4, ,5,2,3,8,2,2,2,2,2,8,2,2,2,4,4,4,4,3,2,3,3
1740,348,3,3,2,2,2,21,1,5,3,5,.165704852209833,1,4,3,4,4,7,4,2,5,3,2,2,3,3,3,3,2,2,3,3,3,4,4,4,4,4,2,2,1
1741,349,3,3,2,2,1,48,3,4,3,6,.165704852209833,6,2,4,4,4,7,4,2,5,1,2,2,2,2,2,2,2,8,3,2,3,4,4,4,4,4,4,4,2
1742,349,3,3,2,2,2,22,1,5,3,5,.165704852209833,6,2,2,2,4,4,4,2,5,1,2,2,2,2,3,3,3,2,3,3,3,4,4,4,4,4,4,4,3
1743,349,3,3,2,2,2,30,2,4,3,8,.165704852209833,5,2,2,2,4,4,4,2,4,1,3,2,1,1,3,4,3,8,3,2,2,4,4,4,4,4,2,4,3
1744,349,3,3,2,2,2,69,3,5,3,4,.165704852209833,5,4,4,4,4,7,4, ,8,2,8,8,2,2,8,8,3,8,8,3,3,4,4,4,4,4,4,4,3
1745,349,3,3,2,2,1,26,1,5,3,6,.165704852209833,5,2,4,2,4,4,4,2,3,2,2,2,2,2,3,3,3,8,3,2,2,3,4,4,4,3,3,4,3
1746,350,3,3,2,2,1,23,1,3,2,6,.165704852209833,4,4,4,4,4,4,4, ,8,2,3,8,2,2,2,4,2,4,4,2,3,4,4,4,2,2,2,2,4
1747,350,3,3,2,2,2,38,2,4,3,6,.165704852209833,6,4,4,4,4,4,4, ,6,2,3,8,2,2,2,2,3,3,8,3,3,4,1,4,3,2,2,2,4
1748,350,3,3,2,2,2,25,1,4,3,5,.165704852209833,3,4,4,4,4,7,4, ,4,3,2,2,2,3,3,8,3,8,3,3,3,4,4,4,4,3,2,2,3
1749,350,3,3,2,2,1,60,3,4,3,3,.165704852209833,1,4,4,4,4,4,4, ,4,3,2,8,2,2,3,3,2,8,3,2,3,2,2,4,2,2,2,8,3
1750,350,3,3,2,2,1,31,2,4,3,5,.165704852209833,2,4,2,4,4,4,4,2,5,2,2,2,2,2,3,8,2,8,3,3,3,4,4,4,4,3,2,2,3
1751,351,3,3,2,2,1,38,2,4,3,7,.165704852209833,3,4,2,4,4,4,4,2,6,2,3,2,2,2,2,2,2,2,2,2,3,4,2,2,4,4,1,1,3
1752,351,3,3,2,2,1,72,3,5,3,5,.165704852209833,2,4,3,4,7,4,4,2,5,2,2,2,1,1,1,2,2,3,2,2,3,4,2,2,4,4,1,1,2
1753,351,3,3,2,2,2,68,3,5,3,3,.165704852209833,3,4,4,4,7,7,4, ,5,2,3,3,1,2,3,2,2,2,2,2,3,4,4,3,4,4,2,2,2
1754,351,3,3,2,2,2,19,1,4,3,7,.165704852209833,1,2,2,4,7,4,4,2,5,2,2,3,3,3,3,2,2,2,3,3,3,2,2,2,2,2,2,2,3
1755,351,3,3,2,2,2,46,3,5,3,4,.165704852209833,1,4,4,4,4,4,4, ,5,2,3,3,1,1,1,8,1,3,3,2,2,4,3,3,2,2,1,1,4
1756,352,3,3,2,2,2,21,1,3,2,8,.165704852209833,5,4,2,4,4,4,4,2,5,1,2,3,1,1,2,2,2,3,3,2,3,3,2,2,4,4,1,1,4
1757,352,3,3,2,2,2,30,2,5,3,5,.165704852209833,1,4,4,4,4,4,4, ,5,2,3,3,2,2,2,2,2,3,2,3,2,3,2,4,4,3,2,4,3
1758,352,3,3,2,2,1,35,2,4,3,8,.165704852209833,2,4,4,4,4,4,4, ,4,2,2,3,1,1,1,2,2,2,2,1,2,3,2,3,4,4,1,1,3
1759,352,3,3,2,2,1,61,3,4,3,6,.165704852209833,1,4,4,4,7,4,4, ,6,2,2,3,2,2,2,2,2,3,3,2,3,4,2,4,4,4,1,2,3
1760,352,3,3,2,2,1,21,1,3,2,6,.165704852209833,3,4,4,4,4,4,4, ,5,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,4,4,1,1,3
1761,353,3,3,2,2,1,61,3,5,3,3,.165704852209833,8,4,4,4,4,4,4, ,5,8,2,2,2,2,3,3,2,8,8,3,3,4,4,4,4,2,2,4,8
1762,353,3,3,2,2,2,25,1,5,3,3,.165704852209833,8,4,4,4,7,7,4, ,8,2,8,8,2,2,2,8,8,8,8,2,2,4,4,4,8,4,4,8,4
1763,353,3,3,2,2,2,46,3,5,3,1,.165704852209833,8,4,4,4,7,4,4, ,8,2,2,8,2,2,3,8,8,8,3,3,3,4,4,4,2,2,2,8,8
1764,353,3,3,2,2,1,31,2,5,3,3,.165704852209833,8,4,4,4,4,4,4, ,5,2,2,2,2,2,2,3,2,2,2,2,2,4,4,4,4,4,2,4,4
1765,353,3,3,2,2,2,72,3,5,3,1,.165704852209833,8,4,4,4,4,4,4, ,4,2,2,8,2,2,2,8,8,8,8,2,2,4,4,4,8,2,2,8,4
1766,354,3,3,2,2,2,74,3,5,3,3,.165704852209833,8,2,4,4,7,7,4,2,4,8,2,3,2,2,2,3,2,3,3,2,2,4,4,4,4,2,2,4,4
1767,354,3,3,2,2,2,42,2,5,3,4,.165704852209833,8,4,4,4,7,4,4, ,5,2,3,3,2,2,2,2,3,3,8,2,2,4,2,4,2,2,2,8,4
1768,354,3,3,2,2,1,29,1,5,3,5,.165704852209833,8,2,4,4,4,4,4,8,5,8,2,8,2,2,2,8,8,8,8,2,2,2,4,4,4,2,1,4,2
1769,354,3,3,2,2,1,35,2,5,3,5,.165704852209833,8,2,4,4,4,7,4,2,4,2,2,8,2,2,2,2,3,8,8,2,2,4,4,4,4,4,1,4,4
1770,354,3,3,2,2,1,80,3,5,3,1,.165704852209833,8,4,4,4,7,7,4, ,8,3,2,8,2,2,8,8,2,2,8,3,3,4,4,4,4,2,2,4,3
1771,355,3,3,2,2,2,38,2,5,3,6,.165704852209833,8,4,4,4,4,8,4,-1,3,2,2,8,2,2,2,2,2,3,8,2,2,2,2,2,2,2,2,8,4
1772,355,3,3,2,2,2,66,3,5,3,5,.165704852209833,8,4,4,4,4,7,4, ,8,3,2,8,2,2,2,3,2,2,3,3,3,4,4,4,4,2,2,4,4
1773,355,3,3,2,2,1,37,2,4,3,5,.165704852209833,6,4,4,4,4,4,4, ,5,2,2,8,2,2,2,8,8,8,2,2,2,4,2,4,4,2,2,4,4
1774,355,3,3,2,2,2,22,1,3,2,9,.165704852209833,3,4,2,4,7,7,4,9,4,3,2,2,2,2,2,8,2,8,8,2,2,2,2,2,8,2,2,2,4
1775,355,3,3,2,2,1,22,1,4,3,6,.165704852209833,5,4,4,4,7,4,4, ,5,2,2,8,2,2,3,8,2,2,8,3,3,4,4,4,1,2,1,4,4
1776,356,3,3,2,2,1,48,3,5,3,6,.165704852209833,8,4,4,4,7,4,4, ,3,2,3,8,2,2,2,2,3,3,2,2,2,2,2,4,2,2,2,8,4
1777,356,3,3,2,2,2,32,2,5,3,4,.165704852209833,8,4,4,4,4,7,4, ,4,3,8,8,2,2,2,8,8,8,8,2,2,2,2,2,4,2,2,8,4
1778,356,3,3,2,2,2,53,3,5,3,5,.165704852209833,6,4,4,4,7,7,4, ,8,2,8,8,2,2,2,8,2,8,2,2,2,4,2,4,4,2,2,4,4
1779,356,3,3,2,2,1,24,1,4,3,8,.165704852209833,6,4,2,4,4,2,4,2,3,2,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2
1780,356,3,3,2,2,1,35,2,5,3,5,.165704852209833,1,4,4,4,4,4,4, ,3,2,2,2,2,2,2,2,2,8,2,2,2,1,1,1,1,1,1,1,4
1781,357,3,3,2,2,2,20,1,5,3,4,.165704852209833,8,4,4,4,4,4,4, ,8,8,8,8,8,2,8,8,2,8,8,8,8,4,4,4,4,2,2,4,4
1782,357,3,3,2,2,2,38,2,5,3,4,.165704852209833,8,4,4,4,4,4,4, ,4,2,2,8,2,2,8,2,2,3,8,2,2,2,2,2,2,2,2,8,4
1783,357,3,3,2,2,1,30,2,4,3,9,.165704852209833,8,4,4,4,4,4,4, ,5,2,3,3,2,2,2,2,2,8,8,2,2,2,2,4,4,2,2,4,2
1784,357,3,3,2,2,1,62,3,5,3,5,.165704852209833,8,4,4,4,4,4,4, ,8,2,2,2,2,2,2,8,2,2,8,2,2,2,2,4,2,2,2,8,4
1785,357,3,3,2,2,2,60,3,5,3,3,.165704852209833,8,4,4,4,4,7,4, ,8,8,8,2,2,2,3,8,2,2,8,3,3,4,4,4,4,4,4,4,3
1786,358,3,3,2,2,1,22,1,4,3,7,.165704852209833,2,2,4,4,7,4,4,2,4,2,2,3,2,2,2,2,3,3,2,2,2,2,2,2,4,4,2,2,2
1787,358,3,3,2,2,2,32,2,4,3,6,.165704852209833,4,2,2,4,4,2,4,2,5,8,2,2,2,2,2,2,2,8,2,2,2,4,4,4,4,4,4,4,4
1788,358,3,3,2,2,1,40,2,5,3,4,.165704852209833,2,4,2,4,4,4,4,2,4,2,2,2,2,3,2,3,2,2,2,2,3,4,4,4,4,4,2,4,4
1789,358,3,3,2,2,2,80,3,5,3,6,.165704852209833,8,4,4,4,7,7,4, ,8,8,2,8,8,2,8,8,2,2,8,2,2,4,4,4,4,4,4,4,8
1790,358,3,3,2,2,2,25,1,5,3,5,.165704852209833,8,4,4,4,4,4,4, ,8,8,8,8,3,3,8,8,2,8,8,3,3,4,4,4,4,4,2,4,2
1791,359,3,3,2,2,2,33,2,5,3,6,.165704852209833,8,4,4,4,4,4,4, ,8,2,8,8,2,2,2,3,2,3,2,3,3,4,4,4,4,2,4,4,4
1792,359,3,3,2,2,2,40,2,5,3,5,.165704852209833,5,4,4,4,4,7,4, ,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,2,9,2,2,2,4
1793,359,3,3,2,2,1,40,2,5,3,6,.165704852209833,5,2,4,4,4,4,4,3,5,2,3,3,2,2,2,2,8,2,2,2,2,2,2,4,2,2,2,4,4
1794,359,3,3,2,2,1,48,3,5,3,6,.165704852209833,8,4,4,4,4,7,4, ,5,2,3,3,2,2,2,2,2,3,2,2,2,2,2,2,8,2,2,8,4
1795,359,3,3,2,2,1,19,1,5,3,6,.165704852209833,8,4,4,4,4,4,4, ,8,8,2,3,2,2,3,3,2,8,8,3,3,4,4,4,4,2,4,4,3
1796,360,3,3,2,2,2,65,3,5,3,1,.165704852209833,8,4,4,4,4,4,4, ,8,8,8,8,2,2,3,3,8,8,8,3,2,4,4,4,4,3,2,4,4
1797,360,3,3,2,2,2,24,1,4,3,8,.165704852209833,2,4,4,4,7,4,4, ,3,2,3,8,2,2,3,2,2,8,8,2,3,4,4,4,4,4,2,4,3
1798,360,3,3,2,2,1,34,2,4,3,4,.165704852209833,8,4,4,4,4,4,4, ,3,3,2,2,2,2,2,8,2,8,8,2,2,1,1,1,1,1,1,1,3
1799,360,3,3,2,2,2,48,3,4,3,6,.165704852209833,2,2,4,4,7,4,4,8,5,8,2,8,2,2,8,8,2,8,2,2,3,2,4,3,4,4,2,4,2
1800,360,3,3,2,2,1,79,3,5,3,1,.165704852209833,8,4,4,4,7,7,4, ,8,2,8,8,2,2,2,8,4,8,2,3,3,3,4,4,4,3,2,4,4
1801,361,3,3,2,2,2,49,3,5,3,3,.165704852209833,8,4,4,4,4,7,4, ,8,8,8,8,2,2,8,8,2,8,8,2,2,4,4,4,4,2,4,4,4
1802,361,3,3,2,2,2,26,1,5,3,6,.165704852209833,8,2,2,4,4,7,2,2,4,2,2,2,2,2,8,8,2,2,3,2,3,4,4,4,4,4,2,4,1
1803,361,3,3,2,2,2,60,3,5,3,4,.165704852209833,8,2,2,4,4,4,4,2,3,2,2,2,2,2,2,8,2,8,8,2,2,2,4,4,4,2,2,8,4
1804,361,3,3,2,2,1,56,3,4,3,6,.165704852209833,8,2,2,2,2,4,4,2,5,3,2,2,2,2,2,8,2,8,8,2,2,4,4,4,4,4,4,4,3
1805,361,3,3,2,2,1,25,1,5,3,8,.165704852209833,5,2,4,4,4,4,4,2,4,2,2,2,2,2,3,3,2,2,2,3,3,4,2,4,4,2,2,4,1
1806,362,3,3,2,2,2,30,2,5,3,4,.165704852209833,8,2,4,4,4,7,4,2,4,8,2,2,2,2,3,3,2,2,3,3,3,4,4,4,4,2,2,4,4
1807,362,3,3,2,2,1,36,2,5,3,6,.165704852209833,2,2,4,4,4,4,4,2,4,2,2,2,2,2,2,2,2,8,8,2,2,2,2,2,2,2,2,2,2
1808,362,3,3,2,2,1,28,1,4,3,6,.165704852209833,8,2,4,4,4,4,4,3,5,2,8,3,2,2,2,2,3,3,2,2,2,4,2,4,4,2,1,4,4
1809,362,3,3,2,2,1,64,3,5,3,4,.165704852209833,8,4,4,4,7,8,4,-1,3,2,2,8,2,2,8,8,2,2,2,2,2,4,4,4,4,4,2,8,3
1810,362,3,3,2,2,2,65,3,5,3,3,.165704852209833,8,4,4,4,7,7,4, ,8,8,8,8,3,8,8,8,8,8,8,2,2,4,4,4,4,2,4,4,4
1811,363,3,3,2,2,1,59,3,3,2,6,.165704852209833,1,4,4,4,7,4,4, ,8,3,2,8,2,2,2,2,2,8,8,2,2,3,2,8,2,2,2,2,4
1812,363,3,3,2,2,2,23,1,4,3,8,.165704852209833,1,2,2,4,4,4,4,2,4,2,2,3,2,2,8,2,2,8,3,3,2,4,2,4,4,2,2,4,2
1813,363,3,3,2,2,2,62,3,5,3,5,.165704852209833,1,4,4,4,4,7,4, ,5,3,2,2,2,2,3,8,8,2,8,3,3,2,4,4,4,2,2,8,4
1814,363,3,3,2,2,2,42,2,5,3,4,.165704852209833,8,4,4,4,4,7,4, ,5,8,8,8,2,2,8,8,2,8,8,3,3,4,4,4,4,4,2,4,8
1815,363,3,3,2,2,1,27,1,5,3,6,.165704852209833,1,2,4,4,4,4,4,2,4,2,2,2,1,1,2,2,2,2,8,2,2,2,4,4,4,2,2,4,3
1816,364,3,3,2,2,2,48,3,4,3,3,.165704852209833,1,4,4,4,4,2,4,3,5,3,2,3,2,2,2,8,2,3,8,2,2,4,2,4,3,3,3,4,4
1817,364,3,3,2,2,2,18,1,5,3,5,.165704852209833,8,4,4,4,4,4,4, ,8,2,8,8,2,2,2,8,8,8,3,2,3,4,3,4,4,2,2,4,3
1818,364,3,3,2,2,1,49,3,5,3,5,.165704852209833,8,4,4,4,4,4,4, ,8,8,2,8,3,3,2,8,2,8,8,3,2,3,2,4,4,4,2,4,4
1819,364,3,3,2,2,1,29,1,4,3,7,.165704852209833,1,4,4,4,4,2,4,2,5,2,3,3,2,2,2,8,2,3,8,2,2,2,8,8,8,2,2,8,2
1820,364,3,3,2,2,1,90,3,5,3,3,.165704852209833,8,4,4,4,7,7,4, ,8,8,2,8,2,2,8,8,2,8,8,3,3,4,4,4,4,4,4,4,4
1821,365,3,3,2,2,1,62,3,4,3,4,.165704852209833,1,4,4,4,4,4,4, ,3,2,2,9,3,3,3,8,2,2,8,3,3,4,4,4,4,2,3,4,1
1822,365,3,3,2,2,2,70,3,5,3,4,.165704852209833,8,4,4,4,7,7,4, ,5,1,2,8,2,2,2,8,2,2,8,2,2,2,2,4,4,2,4,4,4
1823,365,3,3,2,2,1,26,1,4,3,7,.165704852209833,8,4,4,4,4,2,2,2,4,8,2,2,2,2,3,3,2,2,3,2,3,4,4,4,4,2,2,4,2
1824,365,3,3,2,2,1,51,3,3,2,6,.165704852209833,1,1,1,4,4,4,4,2,5,2,2,2,2,2,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3
1825,365,3,3,2,2,2,56,3,5,3,4,.165704852209833,1,2,4,4,8,8,4,2,5,3,2,2,2,2,3,3,2,2,3,2,3,2,2,4,4,4,2,4,1
1826,366,3,3,2,2,1,58,3,4,3,6,.165704852209833,6,4,4,4,7,4,4, ,8,8,8,8,2,2,8,8,2,8,8,3,2,4,4,4,4,4,4,4,1
1827,366,3,3,2,2,1,34,2,4,3,8,.165704852209833,8,2,4,4,4,4,4,2,8,3,2,2,3,3,8,8,2,2,8,3,3,3,4,4,4,3,2,4,3
1828,366,3,3,2,2,1,88,3,5,3,1,.165704852209833,1,4,4,4,7,7,4, ,8,2,8,8,1,1,1,8,3,8,8,2,2,2,4,4,8,3,2,8,3
1829,366,3,3,2,2,2,32,2,4,3,6,.165704852209833,1,4,3,4,4,4,4,2,4,2,2,2,3,3,3,3,2,8,8,3,3,4,4,4,4,4,2,4,2
1830,366,3,3,2,2,2,54,3,5,3,4,.165704852209833,8,4,4,4,7,7,4, ,5,2,2,3,2,2,2,2,2,3,2,2,2,2,4,4,4,2,2,8,3
1831,367,3,3,2,2,1,29,1,5,3,5,.165704852209833,1,2,2,4,4,7,4,2,3,2,2,8,2,2,2,2,3,2,3,2,2,2,2,2,8,4,2,2,3
1832,367,3,3,2,2,2,52,3,5,3,4,.165704852209833,8,4,4,4,4,7,4, ,8,3,8,3,2,2,3,8,2,8,8,3,2,4,4,4,4,4,4,4,4
1833,367,3,3,2,2,2,20,1,5,3,5,.165704852209833,1,2,2,4,7,7,4,2,5,2,2,3,2,2,2,3,2,2,3,3,3,4,4,4,4,3,3,4,2
1834,367,3,3,2,2,1,52,3,5,3,4,.165704852209833,1,2,2,2,4,4,3,2,8,2,8,8,2,2,8,8,8,2,8,8,2,2,4,4,2,2,2,8,4
1835,367,3,3,2,2,2,65,3,5,3,3,.165704852209833,8,4,4,4,7,7,4, ,8,2,8,8,2,2,3,8,8,2,8,2,4,4,4,4,4,2,2,4,4
1836,368,3,3,2,2,2,54,3,5,3,3,.165704852209833,8,4,4,4,4,7,4, ,8,2,2,8,2,2,8,8,2,2,8,2,2,4,4,4,4,4,4,4,8
1837,368,3,3,2,2,2,40,2,5,3,6,.165704852209833,1,2,4,4,4,7,4,2,8,2,2,8,2,2,2,2,2,8,8,2,2,4,4,4,4,4,2,4,2
